absolute_smd,balance_flag,control_mean,control_sd,matching_variable,notes,standardized_mean_difference,treated_mean,treated_sd
0.3823776344964883,REVIEW,21.7244506306292,1.8067906768375683,log_revenue_2019,|SMD| < 0.10 preferred; 0.10-0.20 moderate; >0.20 review.,0.3823776344964883,22.41787729861363,1.8201055258767465
0.32933952612508466,REVIEW,21.762769342997558,1.7819398559649398,log_assets_2019,|SMD| < 0.10 preferred; 0.10-0.20 moderate; >0.20 review.,0.32933952612508466,22.42276502448877,2.20379323201416
0.45994646244526805,REVIEW,0.36095442378562786,0.17221519144261102,average_gross_margin_pre,|SMD| < 0.10 preferred; 0.10-0.20 moderate; >0.20 review.,0.45994646244526805,0.43814258690735514,0.16330632701563338
0.13462640798247616,MODERATE,-0.6169872437912683,7.4844612733343165,average_operating_margin_pre,|SMD| < 0.10 preferred; 0.10-0.20 moderate; >0.20 review.,0.13462640798247616,0.09607998127153855,0.30260247215530994
0.13956432614794065,MODERATE,0.3092061771303721,2.3985598771089682,average_revenue_growth_pre,|SMD| < 0.10 preferred; 0.10-0.20 moderate; >0.20 review.,-0.13956432614794065,0.07222832056100949,0.1149052487769118
0.15739319654934206,MODERATE,0.7128279546479271,0.5024949795951271,leverage_pre,|SMD| < 0.10 preferred; 0.10-0.20 moderate; >0.20 review.,-0.15739319654934206,0.651137109335154,0.23399614759666662
0.26514746475750944,REVIEW,0.09720235965425751,0.09145728307068372,cash_to_assets_pre,|SMD| < 0.10 preferred; 0.10-0.20 moderate; >0.20 review.,0.26514746475750944,0.12406362140124581,0.11028024417097279
0.14982878505362277,MODERATE,0.022759307240525464,0.057289060310113334,revenue_pretrend,|SMD| < 0.10 preferred; 0.10-0.20 moderate; >0.20 review.,-0.14982878505362277,0.015877833101291167,0.030608736954351727
0.17644878802735256,MODERATE,0.0019925543169405997,0.01713378162908195,gross_margin_pretrend,|SMD| < 0.10 preferred; 0.10-0.20 moderate; >0.20 review.,-0.17644878802735256,-0.00022673198929060718,0.0047771348232738525
0.13625050835833344,MODERATE,-0.2304971967342595,2.3942304085888653,operating_margin_pretrend,|SMD| < 0.10 preferred; 0.10-0.20 moderate; >0.20 review.,0.13625050835833344,0.0001733706483619872,0.009057950220939769
